userId,songid,track_popularity,duration_ms
25,1mRBJdpIgc3jZH8C3cN2WV,64,229813
25,5lEsM6qpuzuZwij6jIZPvP,57,197587
25,1r299qCKBLgUS9XJ9m1kEx,61,202640
25,6ECp64rv50XVz93WvxXMGF,76,206200
25,2ihCaVdNZmnHZWt0fvAM7B,75,266600
25,6cpk00i5TxCqSeqNi2HuIe,72,219547
25,2tpWsVSb9UEmDRxAl1zhX1,80,257267
25,7qiZfU4dY1lWllzX7mPBI3,86,233713
25,14iN3o8ptQ8cFVZTEmyQRV,69,179640
25,1nZzRJbFvCEct3uzu04ZoL,70,216160
25,6wJwkMo278iWVlWl1XQ4WA,70,227373
25,6T27IN7Ai94BeDv6PPCmoC,64,199680
25,2fTsFCKRFQ5M0igJgabnLA,70,223053
25,31QRCKy7JIwPBaQl9ArGBz,49,234880
25,4jOtC832PyIXlCVPRElfQu,59,185587
25,3s4U7OHV7gnj42VV72eSZ6,72,227833
25,3oDFtOhcN08qeDPAK6MEQG,68,251440
25,6jizk5lOUnfpaZXYMdfeC6,68,217307
26,4XmzLwV6BIiJJci4O1J4pc,38,225306
26,1NkwZ9TnIs8js6G0M6M7RU,65,202480
26,02pf9lLM8Nb8l4u4ts1GWb,69,235600
26,7MXVkk9YMctZqd1Srtv4MB,84,230453
26,0VwNdo84DaVYLIkbVO86ND,74,193147
26,6VrAgFXBbRX2PkT92lAoKK,66,135714
26,7FYH5AW3bVfZHJIQpq3UOA,75,284387
26,60nZcImufyMA1MKQY3dcCH,79,232720
26,5GXAXm5YOmYT0kL5jHvYBt,70,269187
26,0UQAkAVNk3tubJYlOHyG3q,55,206173
26,0pwYLVXVknPSGUQb39cePC,72,229467
26,6ce41JVa6KFaryfmC2bu2W,68,232120
26,2GgxS8bUT5G25QJTsfSv0R,70,231212
26,0Cy7wt6IlRfBPHXXjmZbcP,64,253520
26,72C7aUQECOhNtnD0AC36ua,77,201693
26,7Lf7oSEVdzZqTA0kEDSlS5,74,288333
26,52vS7mJ0a70Z4uRCfl8SjH,53,203344
26,127uq83uGFapbddqiMUKky,72,195853
26,13plQdOoWSSXPRUSZc5FuM,63,237120
26,2a1o6ZejUi8U3wzzOtCOYw,75,198773
27,36JWGQRW85mJYLXvnryEzL,50,162387
27,3zrYNl1aMdFrQkcOjKVr5u,57,223800
27,7wMq5n8mYSKlQIGECKUgTX,78,202533
27,3bidbhpOYeV4knp8AIu8Xn,83,258343
27,7cWNahjynBEP4wuXXhU0m6,60,218000
27,4YMqbFcDIFiCBd02PzUBcM,71,235613
27,7mitXLIMCflkhZiD34uEQI,71,262147
27,77ePeF9L2QKvKrSsWpJXBF,54,222058
27,2iJuuzV8P9Yz0VSurttIV5,73,283400
27,3LZWJX8I30bnAUv9IEP6y3,34,243480
27,71vsEyBd4X1D5BUmLdFSVH,66,209423
27,2bZMOs3RjmhhGca6MEzjyl,60,227480
27,0eqH0ALoDQevq59YcQ53KE,69,199853
27,1nAGuIZXz6vb8XW0xiMqic,57,223493
27,40YcuQysJ0KlGQTeGUosTC,77,251467
27,3bC1ahPIYt1btJzSSEyyrF,76,224653
27,6habFhsOp2NvshLv26DqMb,79,229360
27,4lCv7b86sLynZbXhfScfm2,73,227880
27,6vc2Jq2vaGu8z326kSrw92,68,187133
27,2HjSNjbx7XiFMmrRl3LirT,16,250000
27,6tS57D4PHqnkbIN2LSIJG2,24,245800
27,0HgIbfeOw6dLuGmPippTlh,46,231540
27,2iuZJX9X9P0GKaE93xcPjk,80,235493
27,5HOpkTTVcmZHnthgyxrIL8,65,213708
27,6T689Jvh5KrSXyaPtUWZtQ,67,225080
27,4iLqG9SeJSnt0cSPICSjxv,23,211475
27,7xapw9Oy21WpfEcib2ErSA,84,182947
27,1lgN0A2Vki2FTON5PYq42m,68,170067
27,1V6gIisPpYqgFeWbMLI0bA,74,210840
27,1ulXmqjktxSdrdT1bzc69H,55,220227
27,6JY1IdkZGeIcPegKxjSKeb,68,188960
27,0Ryd8975WihbObpp5cPW1t,84,186107
27,5OCJzvD7sykQEKHH7qAC3C,80,197547
27,1pKeFVVUOPjFsOABub0OaV,79,226160
27,6F5c58TMEs1byxUstkzVeM,77,223546
27,1P17dC1amhFzptugyAO7Il,68,211853
27,0OwX5aROoW1Iip8FV51Efg,65,205593
27,7BqBn9nzAq8spo5e7cZ0dJ,80,220733
27,6RtPijgfPKROxEzTHNRiDp,78,224840
27,4esOae7i4rqTbAu9o5Pxco,75,224920
27,2oENJa1T33GJ0w8dC167G4,69,239987
28,3avYqdwHKEq8beXbeWCKqJ,65,230733
28,4rHZZAmHpZrA3iH5zx8frV,77,484147
28,1Slwb6dOYkBlWal1PGtnNg,67,281560
28,5jE48hhRu8E6zBDPRSkEq7,70,187920
28,1z9kQ14XBSN0r2v6fx4IdG,66,225147
28,67T6l4q3zVjC5nZZPXByU8,66,221253
28,5NQJnRpJHRaupdegphntQT,69,222187
28,1gugDOSMREb34Xo0c1PlxM,69,202496
28,5b88tNINg4Q4nrRbrCXUmg,54,232720
28,7oGZAicScQt96OAW4AruYy,76,207719
28,22VdIZQfgXJea34mQxlt81,80,213520
28,34ceTg8ChN5HjrqiIYCn9Q,68,232000
28,1gv4xPanImH17bKZ9rOveR,76,202960
28,5rb9QrpfcKFHM1EUbSIurX,79,250373
28,0iYebKFUSfF72fUu2OW6ZT,71,200013
28,6ebkx7Q5tTxrCxKq4GYj0Y,72,234560
28,7LP4Es66zdY7CyjepqmvAg,76,212107
28,5jzX4dWVQeBTtfBaXnMRt5,68,192573
28,1ARJhjuI6TNYZCxYygFQ4F,66,240747
28,06EL94D0TA27Ik0Ke5usbj,67,227027
28,17tDv8WA8IhqE8qzuQn707,61,192440
28,695iHg9s9rzNh1yk0YKk0V,46,201133
28,7yXibbAYi4to5oQTeO738f,54,217440
28,11mwFrKvLXCbcVGNxffGyP,71,217573
28,1u0l8zWpQeMYStFkc2mLD7,64,214827
28,5jzKL4BDMClWqRguW5qZvh,64,227741
28,1gZ7i4qxXkHZb1r6eioaAP,66,272080
28,2VEsmoek0sol9MnJFyoG9e,71,175093
28,02jcEwywffn3Tsb48fXmlW,66,192533
28,0jTTjg6q4jsd2RhuHwTvLj,53,188000
28,635mzxhITS1xY3AVSLKgyD,53,211773
28,4z4PB23xYTg1oANmyZovsw,55,208360
28,7ijMo6K6uLdgJqGdj9H7nG,42,209093
28,3LUWWox8YYykohBbHUrrxd,71,204760
28,7uYl7xgDeAOHP98obvrJvB,69,208493
28,2lnzGkdtDj5mtlcOW2yRtG,71,196160
28,1d6KS9GH06JAd19uiBy9IE,70,230000
28,4zP7ADsgJgHGY6VzxbNp1z,68,201960
28,6GyFP1nfCDB8lbD2bG0Hq9,74,243960
28,5O6pHvBKgAKX8FyhE6vwon,32,249449
28,3m71siVDw8qXKAdpO9zLiT,45,182143
28,3FtYbEfBqAlGO46NUDQSAt,77,229640
28,7D8FSBD6E2KT2DvRgMbycS,41,246857
28,6h9pD79iUxNJxce6BBuuQK,38,247200
28,0R2HfrviMaDTkM0u9GUXYV,26,237875
28,0u7jABgfx6EHQHxpFOeyNS,39,231207
28,6BwR8E925bOoGHFPS5tEOE,56,266533
28,0RNZpZIzKcR0UOpxlXznNj,32,221538
28,5yM5T514epudM57zi4jlL0,12,304138
28,2vyACbL11HoiWTcA6Ri7wU,45,376721
28,59njiesB9hjz0i9JRKYbkT,34,163240
28,52AWuNH7rgcyRdEM0lQzPz,45,223590
28,5n1vrINZxJdumoHrj73FXU,20,202613
28,2DIz72LR20nQMxbamMMore,34,204522
28,60zL77NbhjuCrbjqmaSHrq,23,190427
28,7ACCDmXvdV7alpC7Cb0ush,25,197293
28,6HwXuMnv69uBUKUjm66Kek,39,199621
28,2B9xGEfOdM5meCXc2KM7Ij,34,259124
28,7MKz0cVNK5cGImTwxyECkm,0,208748
28,3EirtNjVMXgkR3zbrdE2FD,38,182951
28,7842zYQFXX4Usx3HkSq4Sm,12,269152
28,0LzkyidnSi4N2k4CVm9Jrn,18,242426
28,3ZWJpOtUrMh67QRLXEkqGF,36,210000
28,4qJ7uMWsNAKWbBB6w5IIlu,24,246930
28,4nDgDOKfK1MFJymFNPwiDX,41,197634
28,7lxw3IBFL1tzODZr3KFHa8,36,252838
28,4VyZJLK6KWv2SYCYxCqafR,37,203077
28,0MiVpeOfOLGgrEoxWzsaFl,23,220277
28,1CmpcrpU2E5SzjxntU8KM7,0,233813
28,1lrspG06rzOUUGpdX3DrN1,37,187317
28,5o7gm4RXsakRzue0iRcAlv,38,166478
28,1R5hsuowHJztnQE2lvLTJq,36,200627
28,1NT0GM48rhAQLYXQbCj5oH,33,217570
28,4e1PkxNMtK2BXBJBgzsNTl,24,358720
28,3euEV5zHI4OBlxeGhtP1br,23,273801
28,77BIrjVC4G4YRXUlc51Awl,19,184756
28,6X1u2k9iPrVzspBwXgAXyr,0,283007
28,5bqwpjoSR0rvWWp7QZuXfi,44,227306
28,0e6hcK4XocCDoOg32qoSif,18,210571
28,66xHLqlEzRamQdzlUouQt0,42,209714
28,7r8rJ2J9JJcR7KE40PM6Pl,20,215102
28,2GcFA2lRvsiq83UnWMGGeB,46,153714
28,4V7yVMtfa4dHlnhCgU3TQC,33,182053
28,5Oht1y0p7y0c1QMZfUg5Xa,20,277110
28,2AY0DkXUfA4Q7YQJtEryJN,29,209166
28,2BVjchpnuivyc9rG0macnn,18,161280
28,4TWAV0boWqxniFSWjfXA7Z,47,206375
28,068LmtzI6xJJDPfPnMje0U,12,467585
28,1i1fxkWeaMmKEB4T7zqbzK,81,208373
28,7BKLCZ1jbUBVqRi2FVlTVw,85,244960
28,3ScJy88F8KqGDfWu8XJhHx,67,215187
28,7gHs73wELdeycvS48JfIos,77,212627
28,40MkEbKzuSW9ET6HBngqnK,8,166138
28,5knuzwU65gJK7IF5yJsuaW,77,251088
28,1xznGGDReH1oQq0xzbwXa3,20,173987
28,1QNoKVgA758HFLu3TW2q7R,63,217907
28,6lcSHIwCOopIcW5cT5NXHI,10,248156
28,5pD9x23lsoQr464mlmaKNJ,9,237915
28,1pKeFVVUOPjFsOABub0OaV,79,226160
28,4Ce37cRWvM1vIGGynKcs22,77,181880
28,4tCtwWceOPWzenK2HAIJSb,78,214480
28,46lFttIf5hnUZMGvjK0Wxo,74,227074
28,1dNIEtp7AY3oDAKCGg2XkH,76,247627
28,61dCUoMCg28qEBzrW6htYM,70,227833
28,3bT5PDBhVj4ifU11zQvGP2,5,263890
28,5ndfVSDyPq90jaIUhNPeby,14,237915
28,3NdDpSvN911VPGivFlV5d0,22,245200
28,2HNcNd5RPZ7DSRNbIl6JsP,6,242519
28,3cFsmM51N5zMAuu1nNY4Tw,16,221176
28,0tICYNayWWhH9GPeFrfjfD,20,195547
28,0AKejOKlGdiB53QpwAeenO,11,214480
28,1ssmjAYSU5PbmsjLq5yrNH,67,221987
28,5IpKZbfJNefqY6nMejBHjr,9,188453
28,19RevBdb9MKUaBIvxSbGd4,7,239999
28,2fTsFCKRFQ5M0igJgabnLA,70,223053
28,2Gl0FzuLxflY6nPifJp5Dr,69,193511
28,1ox2Drazo4RGeEEA2COaOL,0,194400
28,7oY3KqKUERINrawkzIqTgx,0,191213
28,1FUViuNSldssMIawrOXF2i,62,191812
28,5CtI0qwDJkDQGwXD1H1cLb,24,228827
28,6F5c58TMEs1byxUstkzVeM,77,223546
28,4z8ssgZfs5TzKiO8HaGWXO,65,206373
28,6XOYVSmNDjKUNMXooU4s4z,10,223190
28,6Alp0TKptNKc1vkdr8LvVJ,4,225850
28,2CPqh63wRVscbceKcPxwvv,73,183414
28,7nD9nN3jord9wWcfW3Gkcm,66,210573
28,2Fjz5ZC5BvFdCqcnTZ3ilH,61,189333
28,6JV2JOEocMgcZxYSZelKcc,78,236002
28,0JiVRyTJcJnmlwCZ854K4p,70,161200
28,5aAx2yezTd8zXrkmtKl66Z,16,230453
28,6kex4EBAj0WHXDKZMEJaaF,76,216409
28,0fg8CqpjdojMyXLNzM2PaJ,7,203180
28,3A7qX2QjDlPnazUsRk5y0M,71,194897
28,0Oa9mHOnH14GZ4toWwkf4c,65,225520
28,3eR23VReFzcdmS7TYCrhCe,78,220781
29,79cuOz3SPQTuFrp8WgftAu,25,199440
29,6g1NlCpW7fgqDnWbCCDrHl,25,247427
29,0JhKJg5ejeQ8jq89UQtnw8,22,199904
29,5UJshy5HDHdNEVqlJwzsQB,63,228300
29,2Oj5BXOY01EDuJhVYNlEoq,13,192693
29,2Fn3coxd0xAZ09JtrgcgHa,9,220573
29,11KJSRSgaDxqydKYiD2Jew,12,263373
29,1sNSG13fsK6KPKKNIQXXrh,9,247267
29,3Eid8tDXUjwPDXgWqKR26D,47,195858
29,4IWAyPf1KMq7JCyGeCjTeH,18,201240
29,16NOHRm0OEjmg55OZAxVmV,5,209425
29,22mek4IiqubGD9ctzxc69s,77,212640
29,0azC730Exh71aQlOt9Zj3y,79,222160
29,7MmG8p0F9N3C4AXdK6o6Eb,74,227267
29,1gihuPhrLraKYrJMAEONyc,75,206413
29,4mxWSdf71VFO52qFeY0fZt,16,199849
29,2VoJe7vkKkigs7C3CGnSXL,6,212815
29,2ZiDfw6UdzDu754cBiwgEG,7,221176
29,0Vh3WTuakZ6SSwmZqyLqGO,45,206400
29,2jghFigDjVie6Ogwt2hVGb,0,215560
29,1NpW5kyvO4XrNJ3rnfcNy3,76,232947
29,1AguHaKOuggrVTebp7cZEI,65,184573
29,0TDLuuLlV54CkRRUOahJb4,79,245040
29,5WfhXulggG0c6WoVeMPA8N,18,219200
29,0le79px2kIBXQDxUe8ZUGP,14,237200
29,3D4QFgYa3P9P0gjmv4eX6I,54,216120
29,0Wv5wuenRLI3BcwgT3HPIP,9,198286
29,3w3y8KPTfNeOKPiqUTakBh,78,233478
29,0KKkJNfGyhkQ5aFogxQAPU,82,206693
29,5jrdCoLpJSvHHorevXBATy,77,215672
29,5OOkp4U9P9oL23maHFHL1h,6,246761
29,6D5pfooPP6hi99RaXjkDsP,11,214912
29,2ekn2ttSfGqwhhate0LSR0,83,209320
29,3ebXMykcMXOcLeJ9xZ17XH,81,220883
29,6BaCraQ9xeLYg4Sb9TBT2X,66,223413
29,4xlrALxuaCf9yZBHJeTSG6,20,184134
29,0W363qrIc4GwuwOqa0WAEO,3,231383
29,2ZyTRSsgglwv1hyoZzX02Z,0,204655
29,5ysBPkopQGiMIl6zDYGZTn,51,239760
29,3hBBKuWJfxlIlnd9QFoC8k,16,199849
29,7w87IxuO7BDcJ3YUqCyMTT,83,239600
29,5tf1VVWniHgryyumXyJM7w,76,219043
29,27SdWb2rFzO6GWiYDBTD9j,77,211667
29,5NetSTs4dgiR6GLrZOQcwJ,56,198853
29,1MtUq6Wp1eQ8PC6BbPCj8P,73,197933
29,2bKhIGdMdcqCqQ2ZhSv5nE,8,220573
29,42ftjU4cTN5UTRksyqBKZJ,10,218440
29,6YUTL4dYpB9xZO5qExPf05,79,222533
29,66hayvUbTotekKU3H4ta1f,76,250286
29,1Qg9jWGDkKAGZXj5v2OG59,7,190643
29,3N03MS9KHbonPzDQAZ5kfM,19,226120
29,53Y0kdCa1CZ9gRqEuknfwy,64,193333
29,6kyhJvTKWQzlcYywNZRDsy,50,216848
29,7dt6x5M1jzdTEt8oCbisTK,87,231267
29,2rPE9A1vEgShuZxxzR2tZH,28,207333
29,1A6OTy97kk0mMdm78rHsm8,24,158053
29,15kQGEy89K8deJcZVFEn0N,22,199227
29,2rYyq0b3XWwmWl0k727OVG,55,184172
29,5N4erncE7kuUccm7zEmwzk,81,238173
29,2oljJbP2VVGt057AlH9MtU,0,165749
29,6zeeWid2sgw4lap2jV61PZ,81,229320
29,4OafepJy2teCjYJbvFE60J,78,198160
29,2Ig1hAuqb0dsBJ20cRd6EK,46,181295
29,5p7ujcrUXASCNwRaWNHR1C,88,201661
29,7vGuf3Y35N4wmASOKLUVVU,81,180823
29,2dpaYNEQHiRxtZbfNsse99,89,214290
29,0d2iYfpKoM0QCKvcLCkBao,84,173800
29,0E8WJOFs2eWD67USh7C6Qd,69,168636
29,5N5k9nd479b1xpDZ4usjrg,84,213309
29,1wcoDQxo1D3cUVS0JdCeWQ,42,200730
29,6xtcFXSo8H9BZN637BMVKS,72,190000
29,6rrTr2HEAzlpC4KWZxF3S1,70,228207
29,5JEx7HbmvHQQswJCsoo9rA,82,182623
29,4ut5G4rgB1ClpMTMfjoIuy,77,230762
29,5itOtNx0WxtJmi1TQ3RuRd,83,229184
29,47OVNnZJzIkrsEiZ4n187p,68,184134
29,7wFybC8jBH3zE139OpCtpG,20,202093
29,6MWtB6iiXyIwun0YzU6DFP,44,149520
29,6Qs4SXO9dwPj5GKvVOv8Ki,87,171030
29,7y7fPt0Tbv7IW4NLjrIpG4,58,154877
29,5mTJcvxRxq3uF5wUjjciDw,6,208967
29,4BiiOzZCrXEzHRLYcYFiD5,74,180120
29,1erDNx55IWAE9OYuBTRYgc,13,260773
29,27rdGxbavYJeBphck5MZAF,79,217467
29,3KTVQGLS2np8dWe5s4F9EN,17,178427
29,49ATdDBSasXb6wsHdrB2xQ,4,193399
29,5lzHDkFLN01bKatvKQC0lO,61,218306
29,3WDIhWoRWVcaHdRwMEHkkS,71,189973
29,61sqsOPon94ecMskeEXwev,51,176056
29,1t3HCpt49x27PE1uuy06md,53,215080
29,1uru26I2JKd2mQZt0MDCUe,72,214227
29,5sdb5pMhcK44SSLsj1moUh,71,191496
29,6fZpcVRr45Z6fLtciswBBU,69,147021
29,6lZe9DbvrcHZ3Ot2O9BPRc,63,216789
29,4gnZPWL9c1ZunZuqc8Asbu,3,194733
29,4XAxQKMOR9scxNT43lBGgL,12,178286
29,2L1CvihtseniGV9XsDnNZj,46,223000
29,7KY4hAPXXg9aeYczem8JBo,53,162538
29,2okVT9JU7CLQKy1vtDcCo2,49,192766
29,5600nq7TiBraBX2jobyJ3l,70,182075
29,155EsNGoXo7XSVF84oTPam,72,199600
29,2ZrM2IfZelBZMZoBq9y4kj,38,190174
29,4qaa8K8DVVRR50Fnwugiil,36,199322
29,6KQxGfOdjHMh5wT15t0gJj,60,161400
29,4AhSkRYioEIfGvCV19peYN,65,189493
29,7COXchtUOMd6uIT6HvmRaI,83,162583
29,23OXdR7YuUBVWh5hSnYJau,79,324467
29,3gicyfiEVMGONgzygpWjNT,73,198075
29,1pfgsjmxVZhoZpeDx6POKv,77,205793
29,29R1IMTTbDDA3VNlk6UEW5,65,186240
29,7e4KQkp5ZR1gXCAalRjX6B,13,201788
29,1gdMKFGWrI34ZTO8k7Hfg6,60,219451
29,0cge96qsW6ifXppeiiRIGd,61,194286
29,3SEupjP7CBdIoNPrFrMozG,59,210928
29,7FjZU7XFs7P9jHI9Z0yRhK,79,190302
29,0todbbT9g5uQGbeFCiBf2F,11,212293
29,14sOS5L36385FJ3OL8hew4,81,211362
29,3Iqbhajo4nRQJU7ThH77Rt,51,217250
29,25sgk305KZfyuqVBQIahim,87,187436
29,2dLxWmivrCHjJbYAkVNFyH,49,203000
29,09yhMTRqQ1I1dniu3PoIQi,67,180333
29,0lG6QM1jjbbX5UUn3DPmrZ,71,222320
29,2A06KcgNNc493lQELJypJF,46,177102
29,11cDEev79fPKi6uJCjUhu8,23,226747
29,1rCcsYnmqbMYdkG7kS9GC5,78,214942
29,6kPJZM97LwdG9QIsT7khp6,80,222653
29,4VUwkH455At9kENOfzTqmF,81,180000
29,3u1S1OmAUhx5DRlLrXqyp3,76,194408
29,05mAIVLkIWc2d1UBYZBCp8,71,189000
29,43wzy7JxMEfvCh8ZFeZKYk,73,201680
29,2rZfKyWzXoxQe2DBlvZ2sP,59,179747
29,4keoy2fqgwGnbWlm3ZVZFa,80,207030
29,5Z6JNzQNHrBFdi31XAbAR4,38,188280
29,28nrOocj11pS0UVH2VM6b5,54,176944
29,6LEdMwnQo6sZAhN5rTSQ9l,44,231360
29,6uThor8zg7TzTFNDj5q0mO,2,184552
29,38yBBH2jacvDxrznF7h08J,14,188174
29,5SHhPFh68OhUmuRPymKX9d,24,183428
29,1GxHeBvQ9935Dd3cSfsfBa,72,258760
29,3T4UodGkfZObJ43RtA5KFU,70,148460
29,67UemSl8cVyWC9mFKUEhJj,28,166116
29,6AkFxZzBfyzV5RF7mGkASM,11,190027
29,4Tvw0lweq9l2JPQKFbpbBQ,76,192402
29,1ahVFh0ViDZr8LvkEVlq3B,76,207095
29,72b0ANL1ZiV71OiZRs0Lny,21,274693
29,5WHTFyqSii0lmT9R21abT8,85,178480
29,6tsOcBnaKgzK22yEiqRh8P,72,158587
29,2AaF78iCWISMWYog5RnSi5,67,236880
29,53hNIcq8OLj9OUNvQ4ulFM,60,194872
29,25OE5Bx7Vjo3aVmQjJWXGG,24,224213
29,4q0eobn8Fm4b3NLRUX7hIi,0,211427
29,73CwTBSXNt4ORdXYD5dbUJ,0,172687
29,23L5CiUhw2jV1OIMwthR3S,80,195707
29,7KxhSJOYiqCDclXDBNlFSZ,69,217907
29,0HVj61S4pQJdQhgZP61G65,8,226720
29,2cGxRwrMyEAp8dEbuZaVv6,75,337560
29,1uWqDjZATn502optPrBt4S,2,215307
29,0DiWol3AO6WpXZgp0goxAV,74,320357
29,6WLS56xiRrXjSm9RSdL3zD,14,213428
29,1kiEueR1jHSW2dD4LSD6X0,45,410204
29,3VAeTjREoKPY1exOXR4oBm,13,129600
29,7lQqaqZu0vjxzpdATOIsDt,15,230467
29,378iszndTZAR4dH8kwsLC6,63,224813
29,06KyNuuMOX1ROXRhj787tj,79,217707
29,0uqPG793dkDDN7sCUJJIVC,20,272533
29,46NBoIAHrmR7qcUGCIFEjR,68,207273
29,6lDo13SSgTv0WbyUQKgnjk,52,166138
29,6DNtNfH8hXkqOX1sjqmI7p,19,185352
29,0r4SsYcwvd8URat6AS2m6f,20,201122
29,2jfmh71b4cFtelf8KOJT60,1,228361
29,0gb1J5UrTpzaU1s3nupgCd,72,189127
29,6i0V12jOa3mr6uu4WYhUBr,81,195920
29,7K5dzhGda2vRTaAWYI3hrb,70,215414
29,4dASQiO1Eoo3RJvt74FtXB,77,243491
29,0z8yrlXSjnI29Rv30RssNI,15,190999
29,26rdOwwjC2UnweK3xeS58u,68,190186
29,3vv9phIu6Y1vX3jcqaGz5Z,73,226739
29,0PDUDa38GO8lMxLCRc4lL1,78,202747
29,46THN9jjPWhSqFUu6YsBhv,11,247867
29,02M6vucOvmRfMxTXDUwRXu,71,213507
29,0JoaFxLgrqbWutREzcZBzS,12,173975
29,7r15j439zkGhA3KRksbwuv,2,269147
29,7pqgMEKsDMOHUdFQ7n0N9K,66,203641
29,6Ep6BzIOB9tz3P4sWqiiAB,16,186813
29,40YcuQysJ0KlGQTeGUosTC,77,251467
29,7KIbDUwumrpG5f30kEYW1v,12,213067
29,4BHzQ9C00ceJxfG16AlNWb,71,223080
29,1SgdUjvppHnIp6L7DZSnwc,67,222500
29,31RuuWQ8XpyLNp5iKMyxWq,43,235385
29,07nH4ifBxUB4lZcsf44Brn,75,212960
29,6nsLzJfvp5OLd4mgqUJkpq,16,230613
29,6eIacmhkE82vZlMDnGS7aP,65,170625
29,4oyWrvyORD6uCSYCLSRF6W,4,206327
29,7oGZAicScQt96OAW4AruYy,76,207719
29,17Fd6Yb7mSbinKG8LoWfFl,17,197933
29,1brwdYwjltrJo7WHpIvbYt,20,212627
29,2Aa1wE8ofs2tu59TOQrZKW,15,218440
29,7x5xYW5W42OGPAdHUyyguy,73,227480
29,63CSozvYUEudPp12679UVF,66,214789
29,4VrWlk8IQxevMvERoX08iC,79,216120
29,2bJvI42r8EF3wxjOuDav4r,77,229360
29,1B3t5xC2jzTgjDOwawchu8,18,195853
29,3CRDbSIZ4r5MsZ0YwxuEkn,83,202333
29,4f3uZW3Wc1uO2cN4WJs5nu,55,209533
29,6qVXkG01rBYGfxIndGOQ3z,60,191412
29,6RsWqX8zABZLhZydXxEFOm,18,213520
29,4kgsK0fftHtg9gZOzkU5T2,13,215672
29,285HeuLxsngjFn4GGegGNm,71,192560
29,6nek1Nin9q48AVZcWs9e9D,77,278719
29,7ks6AZmFcm3Y6PGGxGSmlB,69,194840
29,5YHR8wBR5jXfGtP766NiAT,60,203105
29,0SJPThTy7ynySPF4euczx7,13,216575
29,3zHq9ouUJQFQRf3cm1rRLu,77,252534
29,2Z8WuEywRWYTKe1NybPQEW,81,214507
29,6OZh916QF8XNunWaP97WEZ,22,212424
29,1UfBAJfmofTffrae5ls6DA,10,267024
29,3rKYiySCDMUKTw5kGVVhaa,63,190453
29,6UcTHiP25meOD9ox8Rspgx,10,189333
29,2FiSTH0GYpIioUgjfzMIja,62,239465
29,6s3GEN8wK0OMzzzZbXj0fu,71,212647
29,4WjH9Bzt3kx7z8kl0awxh4,13,176561
29,2P61EK6DMGyVyssLWS4fKy,71,253093
29,7HW01sQy5UOxyezzZg98nd,6,278480
29,4eLSCSELtKxZwXnFbNLXT5,19,189840
29,3OwPSJu609AMzotCEyoMiO,13,176658
29,5a7NdkF09AfD0H607eiOkX,64,213445
29,05SBRd4fXgn8FX7bf8BCAE,69,234507
29,2GgxS8bUT5G25QJTsfSv0R,70,231212
29,2bRXehD283NioREYxlohc4,9,210853
29,5XzmZjXhMjDHr7ZfJ6DELQ,21,188238
29,4QNpBfC0zvjKqPJcyqBy9W,79,252307
29,4Y7XAxTANhu3lmnLAzhWJW,65,236200
29,1kSfJ6FTfXou4dAw51xbc1,1,244979
30,1eiDotla9wv9hYQlYT7YcU,0,254126
30,4gObdragjvGLJgIaWE3SuG,0,285512
30,0NiI7OybxWYrAtTTzKx9Yl,37,234027
30,1XmOeniR3n1685OGZrXLtX,0,272227
30,2LGxHl5fWiCTjkRv9vIGUD,0,292800
30,0uNXGT1QyWLb9fyteWopRb,0,207520
30,1OBD6ZyBF8oYm4PRHt42zv,40,218600
30,0SibPl0V9rpSmaqx4mXzmV,35,224133
30,1Km67XnxHrmFchlhwI7kKr,0,223027
30,7sKMSfuvMyVNVwc3YhWifk,0,264507
30,2HzMIJjLgXGbfSWzQlrKtZ,0,225493
30,2q6uZVUxOUIoYTufzsiyHW,0,208283
30,46SLrzs7kkBROQpgpWPOTo,0,222227
30,3SADw9igVOXqZkvyrjfYiq,0,273522
30,0mG5rhH4TE9Gkb1BHqahJR,0,326707
30,4s9daMgGFI0uvCIygEnkU8,31,226133
30,09Y1WTdCYfvdJegsPte1A2,0,300582
30,0PZVhSVqZz9kyTHjPaMRtU,27,238840
30,4OIUiGAPgvkfMpR0MDaaTi,26,227600
30,6z23ntQL96zhacGOqQO87c,26,224040
30,2qJn3uK8F2OQ7PyKGDk7AM,26,239960
30,2sZG75vxCe2L2ReZPz48kj,0,248960
30,49ET87ppwodJiY7TVafBDx,0,214254
30,4m7NFWPPmR5Lk2F0KLDKUL,0,220499
30,0QRSW7kFbDloM7ksDqWMjM,0,244374
30,5Kfa5hAXdQ6YoK0eSJmuaB,0,209773
30,5HOu1kvCt19iZsfO6VSalZ,26,220693
30,57Xc3ZPLp3TPMxzUCOSmSc,0,290481
30,1udmmE0jgD8xLIDW3Bb7Y5,0,289151
30,2WlhuSMAqGiuApjY0XU5WG,0,267801
30,2Bt71zKOpBZWPA5vhrc0E8,0,207965
30,2y2sEBR4Jby9NYkh8Sqp89,25,238253
30,4Qz67YCR3wSW6xf15x45aA,0,243253
30,38rSSynmRf2kxslXKS50u8,0,192613
30,6tDZTggJtaF6nwAmvmABEw,19,149253
30,0dtSNgQP0hY5Ar5XvJ6WMv,23,274200
30,0uQN3WSDQIRXHlAe7odEri,0,200520
30,5mwDZftg2j8k0fKZGbZjVc,0,377747
30,67LgNrbDlweZBZ8EtIpHgu,33,282401
30,3BASVV5qZWarRhl9IhAiA7,31,253175
